INDICATION,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,MONTH_DATE,TRX_VOLUME
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2022-11-01,539117.8518658332
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2022-12-01,368445.220247496
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-01-01,602384.1436777457
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-02-01,502242.7183515044
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-03-01,463254.276871832
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-04-01,466667.0478637641
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-05-01,421837.8530153825
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-06-01,596311.6567575436
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-07-01,570197.2647003018
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-08-01,550896.7757345412
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-09-01,379744.406254457
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-10-01,597616.562353333
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-11-01,471583.39561769634
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2023-12-01,499933.94366097264
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-01-01,541863.4931425381
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-02-01,470949.735366608
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-03-01,506510.682602149
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-04-01,503355.6802403496
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-05-01,453639.82800796325
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-06-01,506516.6825183604
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-07-01,396663.2927060658
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-08-01,461301.939028392
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-09-01,596686.5843118564
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-10-01,645020.8277096865
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-11-01,550271.1303624723
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2024-12-01,422137.32762944815
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-01-01,589993.1932040727
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-02-01,361300.2073010963
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-03-01,458471.6318977937
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-04-01,610097.0342449143
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-05-01,564085.4671728943
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-06-01,562621.6178864085
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-07-01,607443.6298621912
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-08-01,426265.6700999168
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-09-01,578370.3564320008
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-10-01,504919.442863163
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-11-01,462172.5237795898
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2025-12-01,709430.0292068467
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2026-01-01,598851.2917137465
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2026-02-01,440837.9027885441
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2026-03-01,591694.4360927484
RA / JIA,TRx Volume,RA Market,MARKET_TOTAL,N,2026-04-01,702184.3912639173
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-05-01,85331.2723159268
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-06-01,110147.4421203598
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-07-01,86130.72220515274
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-08-01,105887.59425333826
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-09-01,97670.75247986698
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-10-01,119374.02158448004
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-11-01,112176.92201178576
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2020-12-01,90894.55022127002
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-01-01,109309.79666574736
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-02-01,101195.3040965465
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-03-01,136220.843940147
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-04-01,116099.92515025476
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-05-01,96457.42832484104
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-06-01,131327.9906940178
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-07-01,98933.13510138149
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-08-01,100565.1666272014
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-09-01,115254.0623915258
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-10-01,127306.50379364328
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-11-01,116512.6318903944
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2021-12-01,120524.09899246774
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-01-01,117664.89039313792
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-02-01,107642.95843664205
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-03-01,124133.7457494586
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-04-01,116208.33014761584
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-05-01,122031.49523002136
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-06-01,144785.11811596368
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-07-01,113483.746853309
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-08-01,143303.1845758289
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-09-01,91406.50194018542
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-10-01,107056.69567786068
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-11-01,103885.07368203564
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2022-12-01,128692.32615674296
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-01-01,99663.66684364104
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-02-01,93542.27452099054
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-03-01,116513.50731591522
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-04-01,119487.22459254344
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-05-01,136802.9832293327
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-06-01,129436.0306759611
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-07-01,92739.3348156012
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-08-01,154472.2544554304
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-09-01,91715.83613155024
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-10-01,108759.38972344129
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-11-01,110060.36103977363
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2023-12-01,106296.0419703338
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-01-01,109113.5555613321
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-02-01,81309.98533723791
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-03-01,126610.17761236004
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-04-01,97289.95116748338
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-05-01,95297.31169251874
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-06-01,89655.23927986102
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-07-01,85110.21685950305
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-08-01,87115.71042866363
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-09-01,81473.57095379889
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-10-01,87710.29249859609
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-11-01,85902.53967555189
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2024-12-01,86752.88307698567
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-01-01,64311.70681153973
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-02-01,57158.77140918544
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-03-01,69637.25424135267
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-04-01,61568.87292676405
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-05-01,68594.02661383999
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-06-01,66534.94086118301
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-07-01,77742.072944329
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-08-01,85384.43962134668
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-09-01,67224.33458215682
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-10-01,74053.22702677526
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-11-01,56172.79370364766
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2025-12-01,66454.16362310835
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-01-01,67455.75236834149
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-02-01,44600.186103111824
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-03-01,61770.47341080286
RA / JIA,TRx Volume,HUMIRA (Including Citrate Free),PRODUCT,N,2026-04-01,54484.40516685852
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-05-01,77101.70765406477
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-06-01,103106.41132297929
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-07-01,101598.0137344682
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-08-01,98128.64220600386
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-09-01,71184.319995153
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-10-01,78390.00261809409
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-11-01,91991.1188183138
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2020-12-01,105534.16685141156
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-01-01,66829.0156629981
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-02-01,89068.81270796203
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-03-01,91916.52317246364
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-04-01,71832.36683405047
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-05-01,89114.31491984696
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-06-01,69123.95860702895
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-07-01,80455.17761212905
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-08-01,75548.98677046594
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-09-01,104038.7814637229
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-10-01,93852.23983356316
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-11-01,95361.89626243577
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2021-12-01,100904.97808061236
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-01-01,63664.77390374853
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-02-01,74721.98849735167
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-03-01,70993.51139120219
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-04-01,82985.49943473055
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-05-01,72660.66210269908
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-06-01,67256.37521022861
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-07-01,98215.2694644215
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-08-01,98451.90806129533
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-09-01,79183.21573347975
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-10-01,73589.02991718192
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-11-01,91093.51626263226
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2022-12-01,99372.24425660683
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-01-01,65272.82432272408
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-02-01,66647.95935007739
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-03-01,101478.48254122566
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-04-01,61114.80170923941
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-05-01,72694.01764780018
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-06-01,66956.11698570699
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-07-01,99217.1030154308
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-08-01,87676.95939080804
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-09-01,81528.29764234649
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-10-01,111057.491986462
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-11-01,84571.6717293435
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2023-12-01,78306.08267585776
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-01-01,106522.15676419128
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-02-01,80189.72005670174
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-03-01,69695.42592055454
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-04-01,70089.99511490818
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-05-01,93829.63352287824
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-06-01,72706.18257746835
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-07-01,87751.31208880304
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-08-01,108345.05237486046
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-09-01,79888.903444577
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-10-01,117609.85529580415
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-11-01,83862.41096176858
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2024-12-01,93542.52044925732
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-01-01,105823.21251935592
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-02-01,95109.35322648918
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-03-01,112672.98226415798
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-04-01,100184.94666564451
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-05-01,79621.49839547595
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-06-01,89867.55811508537
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-07-01,103533.64308094449
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-08-01,106534.15142951113
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-09-01,78759.16985012409
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-10-01,120247.63419557878
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-11-01,81913.9642389635
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2025-12-01,100777.5907074586
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2026-01-01,113350.05416127224
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2026-02-01,92137.77635036652
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2026-03-01,102357.49747006822
RA / JIA,TRx Volume,ENBREL,PRODUCT,N,2026-04-01,110303.8836546572
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-05-01,1873.118598942764
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-06-01,2219.7513809372026
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-07-01,2314.260702812973
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-08-01,2308.423907589515
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-09-01,2749.596037420755
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-10-01,1809.585325475441
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-11-01,2421.8586298314344
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2020-12-01,2302.395090838323
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-01-01,2657.370110945598
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-02-01,2909.875973167076
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-03-01,2611.0788062946303
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-04-01,2337.5445409391023
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-05-01,2663.324970990583
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-06-01,2803.599188455632
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-07-01,2257.018549151787
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-08-01,2516.810496147245
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-09-01,2175.8317600629243
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-10-01,2810.256528164713
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-11-01,2622.304898981357
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2021-12-01,1906.345891862404
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-01-01,2814.088989433606
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-02-01,2449.322733640148
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-03-01,2854.428374095719
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-04-01,1842.052336998744
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-05-01,2235.45469700984
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-06-01,2781.514750324799
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-07-01,2300.4241192889967
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-08-01,2568.957198640609
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-09-01,2847.3586435873167
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-10-01,2226.388187161813
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-11-01,1708.1342420015817
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2022-12-01,2321.495501589654
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-01-01,1827.668615238783
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-02-01,1603.563741627289
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-03-01,2668.709308312153
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-04-01,2107.146263993181
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-05-01,2341.475977468437
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-06-01,2468.54547231661
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-07-01,2413.624429369596
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-08-01,2015.5861885863296
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-09-01,1539.3004577416975
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-10-01,2498.975847911056
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-11-01,2457.4461390886363
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2023-12-01,1823.346078632016
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-01-01,1750.0038263543274
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-02-01,2203.9037414100776
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-03-01,2044.563066367992
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-04-01,2314.7841525900467
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-05-01,2737.766068087385
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-06-01,2224.030515385799
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-07-01,2933.463614730676
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-08-01,1955.1356833814127
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-09-01,2733.46533861276
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-10-01,1763.344620401774
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-11-01,1880.057610750358
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2024-12-01,2600.284500134023
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-01-01,2375.587295637358
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-02-01,2354.921209171589
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-03-01,3155.103083506522
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-04-01,2809.992599719825
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-05-01,2233.8859427399702
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-06-01,2868.164827786255
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-07-01,2039.842907771766
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-08-01,2683.31325084347
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-09-01,2390.5656517623447
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-10-01,2338.629671922104
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-11-01,2210.518540003979
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2025-12-01,3241.9384612066256
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2026-01-01,2428.377416756236
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2026-02-01,2393.225533098515
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2026-03-01,3495.25560742124
RA / JIA,TRx Volume,Kineret,PRODUCT,N,2026-04-01,3220.261767796545
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-05-01,15652.237662585369
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-06-01,20062.952097819663
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-07-01,20408.62676400546
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-08-01,15021.376490419603
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-09-01,13982.936531439716
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-10-01,21867.82571905712
RA / JIA,TRx Volume,Cimzia,PRODUCT,N,2020-11-01,17868.726518744646
