MARKET,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,WEEK_ENDING,TRX_ADJUSTED
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-09-13,60810.31586945199
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-09-20,64121.73403404364
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-09-27,45946.75473800601
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-10-04,57712.41859854343
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-10-11,64020.64740324129
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-10-18,56799.84924450527
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-10-25,53270.63200228306
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-11-01,51071.471223398665
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-11-08,50226.432588741205
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-11-15,64631.22113194447
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-11-22,66772.53757041584
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-11-29,55613.23011818247
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-12-06,77156.3284199191
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-12-13,60048.42736146704
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-12-20,66995.95102908222
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2024-12-27,38668.03331443534
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-01-03,41189.011638474825
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-01-10,70999.80565550498
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-01-17,63352.81664723177
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-01-24,51909.397920757925
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-01-31,65102.58635961196
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-02-07,60591.765723697215
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-02-14,66704.91448264956
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-02-21,74262.69932347912
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-02-28,55531.79818218126
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-03-07,72692.1552654029
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-03-14,64355.65795027495
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-03-21,79896.75999569628
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-03-28,67161.06683881997
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-04-04,75985.26601536722
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-04-11,52413.18989398368
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-04-18,57761.06169164967
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-04-25,47701.95346075441
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-05-02,58238.39254532422
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-05-09,55860.32594884325
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-05-16,55493.333202535
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-05-23,78486.4668458233
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-05-30,57597.31656176485
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-06-06,66885.25981015837
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-06-13,58182.47391780299
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-06-20,53581.38647999088
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-06-27,88460.4335896271
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-07-04,52582.0449713803
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-07-11,77481.08809803287
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-07-18,83107.30348844727
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-07-25,77239.84031436873
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-08-01,57144.85413524735
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-08-08,69388.15995663441
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-08-15,82685.2723041708
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-08-22,57109.65305355159
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-08-29,52576.53311115583
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-09-05,58643.89002738188
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-09-12,80291.32502218548
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-09-19,79555.46471736064
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-09-26,85281.65534671397
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-10-03,79110.06706247086
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-10-10,72852.35313008467
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-10-17,77876.38676326444
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-10-24,65242.86888288491
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-10-31,74426.62209645998
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-11-07,72577.43716752192
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-11-14,76414.31959009575
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-11-21,69239.91263421618
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-11-28,67975.07135564715
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-12-05,72396.77505540327
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-12-12,72966.64064600752
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-12-19,58081.808766375165
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2025-12-26,55939.679242571074
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-01-02,61049.53375103243
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-01-09,66581.35040813002
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-01-16,70044.85623641845
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-01-23,60305.75604017206
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-01-30,65093.86786133399
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-02-06,82685.39733405478
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-02-13,69511.01558729146
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-02-20,80590.44677494338
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-02-27,93290.2471586028
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-03-06,63687.95044379872
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-03-13,53517.839473745305
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-03-20,64776.10942308917
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-03-27,87011.53034033187
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-04-03,78076.13510899524
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-04-10,75602.07830965257
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-04-17,54510.60929994172
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-04-24,87443.7495305314
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-05-01,74531.13660297901
SI Market + Oral,TRx (Adjusted),SI Market + Oral,MARKET_TOTAL,N,2026-05-08,77163.85884000004
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-05-03,25449.773826765133
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-05-10,18440.394765540044
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-05-17,31690.98861019837
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-05-24,20215.86520874187
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-05-31,13938.766198466386
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-06-07,26257.595914695987
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-06-14,32857.82474183307
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-06-21,21920.80732997801
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-06-28,10732.35402727855
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-07-05,14949.006800611536
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-07-12,20921.625902643264
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-07-19,24644.503715945302
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-07-26,26338.84347530739
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-08-02,30996.185288964545
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-08-09,21382.951409448106
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-08-16,16984.853580113857
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-08-23,15923.954577603245
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-08-30,11661.600629830556
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-09-06,24119.51392119053
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-09-13,27347.981559629327
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-09-20,21360.6667490865
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-09-27,19004.92918573694
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-10-04,24796.45097634524
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-10-11,23730.619795561528
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-10-18,29434.945065466127
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-10-25,15683.154838180888
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-11-01,18686.28690263711
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-11-08,9638.599883300594
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-11-15,15161.523857155084
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-11-22,22008.028507079587
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-11-29,16708.186060872402
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-12-06,30682.05659721247
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-12-13,17479.547854300286
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-12-20,20057.662633271902
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2024-12-27,11761.759255603947
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-01-03,11960.707597799366
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-01-10,8604.46018790926
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-01-17,15929.671082757935
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-01-24,10639.304137297457
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-01-31,19566.658077112395
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-02-07,13783.64332983718
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-02-14,19420.141131634533
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-02-21,18931.764422082877
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-02-28,15547.059819744693
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-03-07,25584.533683762234
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-03-14,22571.63079767962
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-03-21,16243.626490844346
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-03-28,12310.693212555248
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-04-04,19678.699870857992
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-04-11,12170.49216809942
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-04-18,9401.638882217618
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-04-25,6636.058501930517
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-05-02,16005.838083471504
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-05-09,15825.294144656204
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-05-16,20599.32241325352
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-05-23,19964.870230178363
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-05-30,16750.52056168112
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-06-06,20358.65834990095
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-06-13,7901.329817778103
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-06-20,8247.652581911267
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-06-27,15283.258555043729
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-07-04,10973.125943168
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-07-11,18097.14950869421
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-07-18,19906.6130808226
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-07-25,17975.70234544972
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-08-01,10671.949613853129
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-08-08,17928.76429079016
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-08-15,9703.41417342114
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-08-22,8933.125892955979
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-08-29,10145.606330458537
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-09-05,6871.812532317565
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-09-12,12778.865307613274
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-09-19,19451.54771502468
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-09-26,9405.745012964237
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-10-03,6265.874539284577
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-10-10,10893.049412750765
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-10-17,7436.931675476741
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-10-24,17639.836229623004
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-10-31,14845.88206967394
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-11-07,14131.215951836648
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-11-14,16999.541010327073
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-11-21,12295.77755155387
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-11-28,13613.640933902192
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-12-05,9530.537608527078
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-12-12,6040.209957506431
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-12-19,8461.893914411736
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2025-12-26,9606.864578463994
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-01-02,10176.696576697368
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-01-09,6674.146308102019
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-01-16,10027.883192859104
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-01-23,5102.254151843222
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-01-30,10248.84058236542
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-02-06,10915.900838503076
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-02-13,7237.682148636953
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-02-20,6931.518849681705
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-02-27,8225.819639761909
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-03-06,5623.34296677017
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-03-13,4895.511105424775
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-03-20,5576.930924052958
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-03-27,12043.111281487922
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-04-03,9583.898980093749
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-04-10,6814.034750483159
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-04-17,4163.268340242551
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-04-24,8225.564085021324
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-05-01,8234.665602823265
SI Market + Oral,TRx (Adjusted),HUMIRA (Including Citrate Free),PRODUCT,N,2026-05-08,9487.981767508538
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-05-03,3873.959664472479
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-05-10,3157.432409369302
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-05-17,2882.485742559861
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-05-24,8762.182554428939
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-05-31,3497.945613220748
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-06-07,4490.725403352594
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-06-14,5236.721228653035
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-06-21,6060.32007528482
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-06-28,3070.958308635787
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-07-05,7655.339002019063
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-07-12,6405.886223975293
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-07-19,7154.548264079857
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-07-26,4448.455742941977
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-08-02,6579.201488518446
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-08-09,5039.099863236475
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-08-16,6993.032385973787
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-08-23,2785.1727997974194
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-08-30,6490.819262678295
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-09-06,2956.2805609715115
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-09-13,6207.825580078123
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-09-20,5851.780404537426
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-09-27,3013.254300594318
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-10-04,4000.1040891920215
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-10-11,7742.6011503488735
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-10-18,4809.187367652823
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-10-25,7041.485794580593
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-11-01,5765.517078463519
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-11-08,5602.182568226709
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-11-15,6686.960911488884
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-11-22,2976.1362127275224
SI Market + Oral,TRx (Adjusted),ADALIMUMAB,PRODUCT,N,2024-11-29,7436.850572283229
